(3, 4, 10, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 670739.1411558772],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 670140.9039735737],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 668223.8921053214],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 129) : [1.0, 643521.7746994566],
(3, 4, 22, 23, 24, 25, 32, 36, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 639905.4736354473],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127, 128) : [1.0, 636823.1999827061],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 109, 114, 119, 121, 124, 126) : [1.0, 626554.4865129461],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131) : [1.0, 623867.1132794119],
(3, 4, 14, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126) : [1.0, 620283.6913269096],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131) : [1.0, 612140.3748311643],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 125, 126) : [1.0, 608849.8185520879],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 65, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 607760.3397282282],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 85, 93, 97, 100, 101, 108, 114, 119, 121, 123, 124, 126) : [1.0, 606574.5053167404],
(3, 4, 22, 23, 25, 32, 36, 38, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 131) : [1.0, 604258.4755178764],
(3, 4, 19, 22, 23, 25, 31, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 602608.0565893465],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 73, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126, 129) : [1.0, 597437.3645786998],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 94, 97, 101, 114, 124, 126, 127, 131) : [1.0, 585807.5331991562],
(3, 4, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 585209.5516074444],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126) : [1.0, 584118.5152638052],
(3, 4, 22, 23, 25, 32, 36, 38, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 570344.4110945909],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126) : [1.0, 565104.5202834638],
(3, 4, 13, 22, 23, 32, 36, 48, 54, 57, 61, 67, 73, 78, 84, 93, 97, 101, 114, 121, 124, 126, 127, 131) : [1.0, 563650.4944375353],
(3, 4, 22, 23, 25, 32, 38, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 561649.987732322],
(2, 3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 114, 119, 121, 124, 125, 126, 132) : [1.0, 560345.0108858808],
(2, 3, 4, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 114, 119, 121, 124, 125, 126, 133) : [1.0, 560345.0108858808],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 50, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 545800.3076856482],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 545199.826428502],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 544113.2003389109],
(3, 4, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 84, 93, 97, 101, 103, 108, 114, 119, 121, 124, 126, 129) : [1.0, 542991.3941446269],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126) : [1.0, 538745.3485587966],
(3, 4, 10, 13, 22, 23, 32, 48, 57, 61, 67, 73, 78, 79, 84, 85, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 537972.4365707865],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126) : [1.0, 528603.3333654435],
(3, 4, 10, 13, 19, 22, 23, 32, 48, 57, 61, 67, 76, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 521234.8552304898],
(3, 4, 10, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 131) : [1.0, 516949.4475579976],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 74, 84, 93, 96, 97, 101, 103, 108, 114, 119, 121, 124, 126) : [1.0, 516496.7875543332],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 114, 118, 119, 121, 124, 125, 126) : [1.0, 515434.9753211644],
(3, 4, 10, 13, 21, 22, 23, 32, 36, 48, 57, 59, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 514076.57583015243],
(2, 3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 512581.70622752217],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126) : [1.0, 510072.69619192736],
(3, 4, 21, 22, 23, 25, 32, 44, 45, 57, 61, 67, 71, 84, 93, 97, 101, 105, 114, 119, 121, 124, 126, 127) : [1.0, 509527.65711233],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126, 127) : [1.0, 505608.7534937484],
(3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 121, 123, 124, 126, 127, 131) : [1.0, 499641.6473143894],
