(3, 4, 13, 22, 32, 36, 57, 67, 73, 79, 93, 97, 101, 103, 119, 124, 126, 127, 131, 132) : [1.0, 1670.1279823263765],
(3, 4, 13, 22, 32, 36, 57, 67, 73, 79, 93, 97, 101, 103, 119, 124, 126, 127, 131, 133) : [1.0, 1670.1279823263765],
(3, 4, 13, 14, 22, 23, 25, 32, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126) : [1.0, 1668.3658801507752],
(10, 13, 14, 18, 25, 38, 67, 78, 79, 85, 89, 97, 100, 101, 103, 120, 121, 125, 127, 129) : [1.0, 1652.472666060465],
(3, 4, 10, 22, 36, 38, 57, 67, 71, 73, 78, 79, 93, 97, 101, 124, 126, 127, 131, 132) : [1.0, 1636.234187107457],
(3, 4, 10, 22, 36, 38, 57, 67, 71, 73, 78, 79, 93, 97, 101, 124, 126, 127, 131, 133) : [1.0, 1636.234187107457],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 1632.848514209507],
(3, 4, 13, 14, 22, 23, 32, 48, 57, 67, 78, 93, 97, 101, 103, 114, 124, 126, 127, 131) : [1.0, 1608.807235468321],
(3, 4, 22, 23, 25, 32, 36, 57, 67, 71, 82, 84, 93, 97, 101, 114, 119, 124, 126, 132) : [1.0, 1607.5355596913876],
(3, 4, 22, 23, 25, 32, 36, 57, 67, 71, 82, 84, 93, 97, 101, 114, 119, 124, 126, 133) : [1.0, 1607.5355596913876],
(3, 4, 22, 32, 48, 57, 67, 73, 79, 82, 93, 97, 101, 115, 119, 121, 123, 124, 126, 131) : [1.0, 1605.7003422996347],
(3, 4, 10, 13, 22, 23, 36, 38, 67, 71, 73, 79, 82, 84, 93, 97, 101, 114, 124, 126) : [1.0, 1595.912200126116],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 1582.1836389591742],
(3, 4, 13, 22, 36, 38, 48, 59, 67, 71, 73, 79, 82, 93, 97, 101, 110, 119, 124, 126) : [1.0, 1573.3545493180245],
(10, 13, 14, 18, 25, 38, 44, 48, 61, 67, 84, 85, 89, 97, 101, 103, 120, 125, 129, 131) : [1.0, 1571.843410092155],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 1569.6445085804444],
(10, 13, 14, 18, 25, 38, 67, 78, 79, 85, 89, 97, 101, 103, 119, 120, 121, 125, 129, 132) : [1.0, 1558.3139798735428],
