(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.5904714997142818]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.5892167549919011]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5883320016775316]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.5780780579955654]
(1, 2, 4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5773508030262852]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.5739747513066481]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.5721106494439033]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5709145375093844]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.570107239652167]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5649111456288481]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5646767320355369]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.5610061768843827]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.5557244046051202]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.5526316750009481]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.5522956853009948]
(1, 2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5510993592912565]
(1, 2, 3, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.5473771508556992]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5467330625981717]
(1, 2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5442489678211564]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5330436259388641]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.532817994621995]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 60, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5293928295443214]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 60, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5193558657316962]
(1, 2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5069354514928134]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.5064204512979605]
(1, 2, 4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5049448480602065]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5048229390149538]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5042944099100785]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.504029390720032]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5025976942341552]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.5024477519569072]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4973818286318142]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.4962641764550348]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.49470581613623255]
(1, 2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.49308748559638965]
(1, 2, 4, 5, 7, 8, 9, 10, 15, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.4923255995215657]
(1, 2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.49195862795040535]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.49167758562881997]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.4898368189344418]
(1, 2, 4, 5, 7, 8, 9, 10, 15, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.48836277873573836]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.48797545071506193]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4874573587328803]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 60, 63, 64, 66, 71, 72, 73) [0.9, 0.4815103217805909]
(1, 2, 4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.4793703109386729]
(1, 2, 4, 5, 7, 8, 9, 17, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.4787703470550318]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4748275066293351]
(1, 2, 4, 5, 7, 8, 9, 15, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.46673957768333435]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4666519484708993]
(1, 2, 4, 5, 7, 8, 9, 10, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.46574216234561455]
(1, 2, 4, 5, 7, 8, 9, 10, 15, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.4650247604225357]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.462117992491523]
(1, 2, 4, 5, 7, 8, 9, 10, 15, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.459683279617606]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.45946479350726593]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.45928012291951426]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.45722435612215473]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 63, 64, 66, 71, 72, 73) [0.9, 0.4565106769207878]
(1, 2, 4, 5, 7, 8, 9, 17, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.45617109528191396]
(1, 2, 4, 5, 7, 8, 9, 10, 15, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.45515421075777796]
(1, 2, 4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.4528423465044032]
(1, 2, 4, 5, 7, 8, 9, 10, 15, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.4519487417872019]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.4518582745183999]
(1, 2, 4, 5, 7, 8, 9, 15, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.45097724674347245]
(1, 2, 4, 5, 7, 8, 9, 15, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.45045451260238895]
(1, 2, 4, 5, 7, 8, 9, 15, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.44905108638309477]
(1, 2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.444605883456242]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.4391238772226487]
(1, 2, 4, 5, 7, 8, 9, 15, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.43875184819171903]
(1, 2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 40, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 60, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.43598737822006095]
(1, 2, 4, 5, 7, 8, 9, 10, 15, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.4355680093761121]
