(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.22803971581109905]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.22503472052832527]
(2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.22456890686582498]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.22394442462642164]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.22269058518959325]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 72, 73) [0.9, 0.22187506827188597]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.22079356686205168]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.220656730909247]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.22040945962701966]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.2195244012124197]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.21935079347021938]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 71, 72, 73) [0.9, 0.21845502150853438]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.21811910692092984]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2172390464810526]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 69, 70, 71, 72, 73) [0.9, 0.21722872924341086]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21697953586089527]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2167409314965746]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 73) [0.9, 0.21568803773704412]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 68, 69, 71, 72, 73) [0.9, 0.21525101575968023]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.2150080875259703]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21490753031499024]
(2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 68, 71, 72, 73) [0.9, 0.2136141802288902]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.21311028741013427]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21265501589399205]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21238852841236763]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21238455787433722]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21231613939817326]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2122727275173463]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21221275444722076]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21214061048659869]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.212039850095595]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21183603139736143]
(2, 4, 5, 7, 8, 9, 10, 18, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 67, 71, 72, 73) [0.9, 0.21123739619331508]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.21089360081029182]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 56, 57, 63, 64, 66, 71, 72, 73) [0.9, 0.21077755607651527]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 72, 73) [0.9, 0.21035183709155125]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.2103019021816488]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.2102820459475596]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 70, 71, 72, 73) [0.9, 0.2090540655278336]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 63, 64, 66, 67, 69, 71, 72, 73) [0.9, 0.20881664814175224]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.20725698615465046]
(4, 5, 7, 8, 9, 10, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.20692619731336767]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 70, 71, 72, 73) [0.9, 0.2056852304385833]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 55, 57, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.20558966938447623]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 73) [0.9, 0.20529146865069903]
(2, 4, 5, 7, 8, 9, 18, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 68, 71, 72, 73) [0.9, 0.20446588847273706]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.2039436021607667]
(4, 5, 7, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.20348161116411023]
(4, 5, 7, 8, 9, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 71, 72, 73) [0.9, 0.20339086537274045]
(2, 4, 5, 7, 8, 9, 10, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 69, 71, 72, 73) [0.9, 0.2029776252398925]
(4, 5, 7, 8, 9, 10, 21, 22, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 42, 43, 44, 45, 46, 47, 49, 50, 51, 53, 55, 57, 61, 63, 64, 66, 70, 72, 73) [0.9, 0.20290228641003485]
