(3, 4, 10, 18, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 84, 88, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127) : [1.0, 681523.5368404872],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 85, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132, 133) : [1.0, 680682.7369678573],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126, 127) : [1.0, 667793.8691177604],
(3, 4, 14, 22, 23, 25, 32, 50, 57, 61, 62, 67, 71, 78, 84, 93, 97, 100, 101, 114, 115, 119, 124, 125, 126, 127, 132) : [1.0, 649922.2929180393],
(3, 4, 14, 22, 23, 25, 32, 50, 57, 61, 62, 67, 71, 78, 84, 93, 97, 100, 101, 114, 115, 119, 124, 125, 126, 127, 133) : [1.0, 649922.2929180393],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126, 132) : [1.0, 647527.0864015737],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126, 133) : [1.0, 647527.0864015737],
(3, 4, 14, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 639391.0492775032],
(3, 4, 18, 21, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 91, 93, 97, 101, 114, 115, 119, 124, 126, 127, 130) : [1.0, 633084.7749607048],
(3, 4, 22, 23, 25, 32, 44, 48, 54, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 631726.4455407605],
(3, 4, 22, 23, 25, 32, 44, 48, 54, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 631726.4455407605],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 49, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 627826.8423005507],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 49, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 627826.8423005507],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 106, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 627522.9054104531],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 85, 93, 97, 100, 101, 108, 114, 119, 121, 124, 126, 128) : [1.0, 617354.1271960112],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 79, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 590979.7986719065],
(3, 4, 16, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 578067.6122074745],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 127) : [1.0, 575876.6262111835],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129, 131) : [1.0, 570467.209047753],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 63, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 555386.0492325475],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129) : [1.0, 553469.761862435],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 552976.9733288338],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 114, 115, 119, 121, 123, 124, 126, 132, 133) : [1.0, 549961.7357957062],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 70, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 545254.4764730782],
(3, 4, 10, 13, 18, 19, 22, 23, 25, 32, 44, 57, 59, 61, 67, 71, 73, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 545225.1925171338],
(3, 4, 18, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 84, 91, 93, 97, 101, 114, 115, 119, 124, 126, 127, 130) : [1.0, 544975.3871252058],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 541642.1206897185],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132, 133) : [1.0, 537452.2086480801],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126) : [1.0, 528840.1552713423],
(3, 4, 14, 19, 22, 23, 25, 32, 36, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 132) : [1.0, 527020.4086101382],
(3, 4, 14, 19, 22, 23, 25, 32, 36, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 133) : [1.0, 527020.4086101382],
(3, 4, 14, 18, 22, 23, 25, 32, 44, 48, 57, 61, 63, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 520452.9573346256],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 73, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 514136.98812833335],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 38, 44, 48, 56, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 508359.029846403],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 115, 119, 121, 124, 126, 132, 133) : [1.0, 506876.15663898824],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 505087.2290195149],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 115, 124, 126, 127, 131) : [1.0, 494566.18549009366],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 127) : [1.0, 491586.1252932831],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 100, 101, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 490550.96491926623],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129) : [1.0, 486943.6548014519],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 108, 110, 111, 112, 114, 119, 121, 124, 126) : [1.0, 486511.8544262505],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 106, 108, 110, 111, 112, 114, 119, 121, 124, 126) : [1.0, 486269.57703147765],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 85, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 484451.8769264298],
(2, 3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 477851.044255102],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 83, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 477650.4246481426],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 83, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 477650.4246481426],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 53, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 476011.9951064898],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 92, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 474223.8092646881],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 82, 84, 92, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 474223.8092646881],
(3, 4, 10, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 472781.04533357755],
(3, 4, 13, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129) : [1.0, 470948.45103696716],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 78, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 449918.5016819721],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 78, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 449918.5016819721],
(3, 4, 13, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 444550.66949551384],
(2, 3, 4, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 130, 131) : [1.0, 442387.60163376894],
(3, 4, 19, 22, 23, 25, 32, 36, 44, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 125, 126, 127, 132, 133) : [1.0, 437102.80935692834],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 432404.258223584],
