(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 130, 132, 133) : [1.0, 6270016.515440357],
(2, 3, 4, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 129, 130, 131, 132) : [1.0, 6159257.868861432],
(2, 3, 4, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 129, 130, 131, 133) : [1.0, 6159257.868861432],
(3, 4, 10, 14, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 69, 71, 82, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126) : [1.0, 5962510.202871293],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 115, 119, 121, 124, 126, 132) : [1.0, 5902355.495323117],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 73, 84, 90, 93, 97, 101, 114, 115, 119, 121, 124, 126, 133) : [1.0, 5902355.495323117],
(3, 4, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126, 132) : [1.0, 5860319.067344771],
(3, 4, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126, 133) : [1.0, 5860319.067344771],
(3, 4, 10, 14, 18, 19, 22, 23, 25, 32, 36, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129) : [1.0, 5856776.968320907],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 78, 83, 84, 93, 97, 101, 108, 114, 115, 124, 126, 127, 131, 132) : [1.0, 5804487.438811079],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 78, 83, 84, 93, 97, 101, 108, 114, 115, 124, 126, 127, 131, 133) : [1.0, 5804487.438811079],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 115, 119, 121, 124, 125, 126) : [1.0, 5686440.776482026],
(3, 4, 10, 18, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 82, 84, 88, 93, 97, 101, 114, 119, 124, 125, 126, 127, 132, 133) : [1.0, 5517875.717096358],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 124, 125, 126, 127, 131) : [1.0, 5473964.567999032],
(3, 4, 10, 19, 22, 23, 25, 32, 36, 44, 48, 51, 57, 61, 67, 71, 73, 78, 84, 85, 93, 97, 100, 101, 114, 119, 121, 124, 126) : [1.0, 5407772.431280185],
(2, 3, 4, 13, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 130, 131, 132) : [1.0, 5393190.6658543],
(2, 3, 4, 13, 22, 23, 25, 32, 36, 48, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128, 130, 131, 133) : [1.0, 5393190.6658543],
(3, 4, 18, 22, 23, 25, 32, 36, 41, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 115, 119, 121, 124, 126, 132) : [1.0, 5203512.868708777],
(3, 4, 18, 22, 23, 25, 32, 36, 41, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 115, 119, 121, 124, 126, 133) : [1.0, 5203512.868708777],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 89, 93, 97, 101, 108, 112, 113, 114, 115, 119, 121, 124, 126, 132, 133) : [1.0, 5042972.753620762],
(3, 4, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126) : [1.0, 4859755.491138495],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126, 132) : [1.0, 4628756.075794368],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126, 133) : [1.0, 4628756.075794368],
(3, 4, 18, 20, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 127) : [1.0, 4609418.043429941],
(3, 4, 18, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 132, 133) : [1.0, 4554859.67669724],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 100, 101, 114, 119, 121, 124, 126, 131, 132) : [1.0, 4538346.490575747],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 100, 101, 114, 119, 121, 124, 126, 131, 133) : [1.0, 4538346.490575747],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126) : [1.0, 4531852.021063288],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131, 132, 133) : [1.0, 4381268.101877471],
(3, 4, 14, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 112, 114, 115, 119, 121, 124, 126, 132, 133) : [1.0, 4281228.343415235],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 100, 101, 108, 114, 124, 125, 126, 127, 131) : [1.0, 4165438.6297761886],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126, 132) : [1.0, 4074363.2218962084],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126, 133) : [1.0, 4074363.2218962084],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 132) : [1.0, 4028071.593370411],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 133) : [1.0, 4028071.593370411],
(3, 4, 18, 19, 22, 23, 25, 32, 38, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129, 132, 133) : [1.0, 3949821.4180986267],
(3, 4, 10, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3928813.53595652],
(3, 4, 10, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3928813.53595652],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 110, 114, 119, 121, 122, 124, 126, 128, 129, 132, 133) : [1.0, 3919965.936110812],
(3, 4, 10, 14, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131, 132, 133) : [1.0, 3860000.4194450253],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 44, 48, 57, 61, 67, 73, 78, 83, 84, 93, 97, 101, 108, 114, 115, 124, 125, 126, 127, 131) : [1.0, 3852263.5733585325],
(3, 4, 10, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 126, 132, 133) : [1.0, 3815711.8583521303],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 75, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132, 133) : [1.0, 3757916.7224130407],
(3, 4, 18, 19, 22, 23, 25, 32, 36, 44, 48, 51, 57, 61, 67, 71, 73, 84, 85, 93, 97, 101, 114, 115, 119, 121, 124, 126, 129) : [1.0, 3737231.8480708566],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 91, 93, 97, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126, 127) : [1.0, 3680668.6254100464],
(3, 4, 10, 14, 18, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3670948.1791344043],
(3, 4, 10, 14, 18, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3670948.1791344043],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 78, 82, 83, 84, 93, 97, 101, 108, 114, 124, 125, 126, 127, 131) : [1.0, 3632979.7184986244],
(3, 4, 14, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 127) : [1.0, 3603316.384389292],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 127, 132) : [1.0, 3598849.1028928086],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 127, 133) : [1.0, 3598849.1028928086],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 78, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 129) : [1.0, 3594580.31852076],
(3, 4, 10, 13, 18, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 78, 83, 84, 93, 97, 101, 108, 114, 115, 124, 125, 126, 127, 131) : [1.0, 3554275.3099408746],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126, 129, 132) : [1.0, 3494932.904417228],
(3, 4, 18, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 114, 115, 119, 121, 124, 126, 129, 133) : [1.0, 3494932.904417228],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 79, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131, 132) : [1.0, 3444767.151183251],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 79, 83, 84, 93, 97, 101, 108, 114, 124, 126, 127, 131, 133) : [1.0, 3444767.151183251],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 103, 108, 110, 112, 114, 119, 121, 124, 126, 132) : [1.0, 3415607.2697035098],
(3, 4, 11, 13, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 103, 108, 110, 112, 114, 119, 121, 124, 126, 133) : [1.0, 3415607.2697035098],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 125, 126) : [1.0, 3378000.098135386],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 132) : [1.0, 3373920.1420497093],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 69, 71, 80, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 125, 126, 133) : [1.0, 3373920.1420497093],
(3, 4, 18, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 112, 114, 118, 119, 121, 124, 125, 126) : [1.0, 3361068.6009691004],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126, 127, 132) : [1.0, 3294604.8768129144],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 107, 108, 112, 114, 115, 119, 121, 124, 126, 127, 133) : [1.0, 3294604.8768129144],
(3, 4, 10, 13, 19, 22, 23, 32, 36, 44, 48, 57, 61, 67, 73, 78, 79, 83, 84, 93, 97, 101, 108, 114, 115, 124, 126, 127, 131) : [1.0, 3264863.9476228133],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 78, 84, 85, 93, 97, 100, 101, 114, 119, 121, 124, 126, 132) : [1.0, 3247672.1454504114],
(3, 4, 10, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 78, 84, 85, 93, 97, 100, 101, 114, 119, 121, 124, 126, 133) : [1.0, 3247672.1454504114],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 82, 84, 90, 93, 97, 101, 114, 115, 119, 121, 124, 126, 132) : [1.0, 3135649.409992592],
(3, 4, 16, 18, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 82, 84, 90, 93, 97, 101, 114, 115, 119, 121, 124, 126, 133) : [1.0, 3135649.409992592],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 127, 130, 132) : [1.0, 3085091.5435766433],
(3, 4, 18, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 80, 84, 93, 97, 101, 108, 110, 112, 114, 119, 121, 124, 126, 127, 130, 133) : [1.0, 3085091.5435766433],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 100, 101, 108, 110, 112, 114, 119, 121, 124, 126, 132, 133) : [1.0, 3050071.0461445176],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 82, 84, 93, 95, 97, 101, 114, 115, 124, 126, 127, 131, 132) : [1.0, 3046738.256732501],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 82, 84, 93, 95, 97, 101, 114, 115, 124, 126, 127, 131, 133) : [1.0, 3046738.256732501],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 125, 126, 132) : [1.0, 3024570.9241455994],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 125, 126, 133) : [1.0, 3024570.9241455994],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 73, 78, 84, 93, 95, 97, 101, 110, 114, 124, 126, 127, 131, 132) : [1.0, 3009204.1841079495],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 73, 78, 84, 93, 95, 97, 101, 110, 114, 124, 126, 127, 131, 133) : [1.0, 3009204.1841079495],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 126, 132) : [1.0, 2994301.768720132],
(3, 4, 5, 18, 20, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 115, 119, 121, 124, 126, 133) : [1.0, 2994301.768720132],
(3, 4, 10, 19, 22, 23, 25, 32, 36, 48, 57, 59, 61, 67, 69, 71, 82, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 132) : [1.0, 2916044.430841751],
(3, 4, 10, 19, 22, 23, 25, 32, 36, 48, 57, 59, 61, 67, 69, 71, 82, 84, 93, 97, 100, 101, 114, 119, 124, 125, 126, 127, 133) : [1.0, 2916044.430841751],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 82, 84, 93, 95, 97, 101, 114, 121, 124, 126, 127, 131, 132) : [1.0, 2854220.733798251],
(3, 4, 10, 13, 19, 22, 23, 32, 38, 44, 48, 56, 57, 61, 67, 78, 82, 84, 93, 95, 97, 101, 114, 121, 124, 126, 127, 131, 133) : [1.0, 2854220.733798251],
(3, 4, 14, 18, 20, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 110, 112, 114, 115, 119, 121, 124, 126) : [1.0, 2750199.6684027654],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 132) : [1.0, 2696521.5193485213],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 57, 61, 62, 67, 71, 84, 93, 97, 101, 108, 111, 112, 114, 119, 121, 124, 125, 126, 133) : [1.0, 2696521.5193485213],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 132) : [1.0, 2694354.0308305104],
(3, 4, 14, 22, 23, 25, 32, 36, 44, 48, 56, 57, 61, 67, 71, 73, 82, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 133) : [1.0, 2694354.0308305104],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 82, 84, 93, 95, 97, 98, 101, 114, 119, 121, 124, 126, 127, 128, 130, 132) : [1.0, 2691405.2692603464],
(2, 3, 4, 22, 23, 25, 32, 36, 57, 59, 67, 71, 78, 82, 84, 93, 95, 97, 98, 101, 114, 119, 121, 124, 126, 127, 128, 130, 133) : [1.0, 2691405.2692603464],
(3, 4, 10, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 100, 101, 108, 112, 114, 115, 119, 121, 124, 126) : [1.0, 2689443.261619001],
(3, 4, 18, 20, 22, 23, 25, 32, 38, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 100, 101, 108, 112, 114, 119, 121, 124, 125, 126) : [1.0, 2682834.4397027013],
