(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 2724186.0573217715],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 130) : [1.0, 2681004.346972994],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 132) : [1.0, 2673903.317468721],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126, 133) : [1.0, 2673903.317468721],
(3, 4, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 93, 95, 97, 101, 108, 110, 114, 115, 119, 121, 124, 126, 129) : [1.0, 2669756.320162064],
(2, 3, 4, 22, 23, 25, 32, 36, 38, 57, 59, 67, 71, 78, 84, 93, 95, 97, 101, 114, 119, 124, 126, 127, 128) : [1.0, 2661136.3309643148],
(3, 4, 10, 13, 14, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 2660328.5767374504],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132) : [1.0, 2624828.329237333],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 82, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 133) : [1.0, 2624828.329237333],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 79, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126) : [1.0, 2589795.2763620606],
(3, 4, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 123, 124, 125, 126) : [1.0, 2587547.3399775657],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 57, 61, 65, 67, 71, 84, 93, 97, 101, 105, 108, 114, 119, 121, 124, 126) : [1.0, 2582523.574572501],
(3, 4, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 88, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2489528.4543052875],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 58, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 122, 124, 126) : [1.0, 2477504.378442458],
(3, 4, 19, 22, 23, 25, 32, 44, 57, 61, 67, 71, 84, 85, 93, 97, 101, 108, 114, 119, 121, 123, 124, 126, 127) : [1.0, 2472063.0090376693],
(3, 4, 21, 22, 23, 25, 32, 36, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 130) : [1.0, 2450432.382591843],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 129) : [1.0, 2408378.7120116167],
(3, 4, 22, 23, 25, 32, 44, 48, 52, 57, 61, 67, 71, 84, 93, 97, 101, 107, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2388630.242653456],
(3, 4, 10, 19, 22, 23, 25, 32, 48, 57, 59, 61, 67, 71, 82, 84, 93, 97, 101, 114, 119, 124, 125, 126, 127) : [1.0, 2356074.786569864],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 132) : [1.0, 2354681.7968728044],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 124, 126, 127, 131, 133) : [1.0, 2354681.7968728044],
(3, 4, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2350866.8048516293],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 69, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126, 127) : [1.0, 2336275.3832078255],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 57, 61, 67, 78, 84, 93, 97, 101, 108, 114, 124, 126, 127, 129, 131) : [1.0, 2321561.8826359087],
(3, 4, 10, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 132) : [1.0, 2302811.608229215],
(3, 4, 10, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126, 133) : [1.0, 2302811.608229215],
(3, 4, 22, 23, 25, 32, 44, 48, 56, 57, 61, 67, 71, 75, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2299406.067360046],
(3, 4, 10, 13, 19, 22, 23, 32, 34, 48, 57, 61, 67, 78, 84, 85, 93, 97, 101, 114, 116, 124, 126, 127, 131) : [1.0, 2275852.5915891402],
(3, 4, 10, 13, 19, 22, 23, 32, 44, 48, 56, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 2266395.7568582124],
(2, 3, 4, 13, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 114, 119, 121, 124, 125, 126, 132) : [1.0, 2259301.969226711],
(2, 3, 4, 13, 22, 23, 25, 32, 57, 61, 67, 71, 78, 84, 85, 93, 97, 101, 114, 119, 121, 124, 125, 126, 133) : [1.0, 2259301.969226711],
(3, 4, 10, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126, 132, 133) : [1.0, 2238240.248568349],
(2, 3, 4, 13, 22, 23, 25, 32, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 103, 114, 121, 124, 126, 127, 131) : [1.0, 2219019.156565633],
(3, 4, 9, 22, 23, 25, 29, 32, 44, 48, 57, 61, 67, 71, 74, 84, 93, 97, 101, 108, 114, 119, 121, 124, 126) : [1.0, 2217471.3047911967],
(3, 4, 19, 22, 23, 25, 32, 44, 48, 51, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 129) : [1.0, 2205164.423571803],
(3, 4, 16, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 132) : [1.0, 2203659.9851717814],
(3, 4, 16, 19, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 73, 84, 93, 97, 101, 114, 119, 121, 124, 126, 133) : [1.0, 2203659.9851717814],
(3, 4, 10, 13, 19, 22, 23, 29, 32, 44, 48, 57, 61, 67, 78, 84, 93, 95, 97, 101, 114, 124, 126, 127, 131) : [1.0, 2172687.9046144322],
(3, 4, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 99, 101, 108, 111, 112, 114, 119, 121, 124, 126) : [1.0, 2154530.743754255],
(2, 3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131) : [1.0, 2136263.166874282],
(3, 4, 19, 22, 23, 25, 31, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 2133505.109880659],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 125, 126, 128) : [1.0, 2048049.0145236508],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 59, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126, 128, 131) : [1.0, 2039245.181096824],
(3, 4, 22, 23, 25, 32, 44, 48, 55, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 113, 114, 119, 121, 124, 126) : [1.0, 2027486.1530580178],
(3, 4, 18, 20, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 112, 114, 119, 121, 124, 126) : [1.0, 2020623.8295794178],
(3, 4, 13, 22, 23, 25, 32, 44, 57, 61, 67, 71, 82, 84, 93, 95, 97, 101, 108, 114, 119, 121, 124, 126, 127) : [1.0, 1995311.7102477727],
(3, 4, 13, 14, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 108, 114, 115, 119, 121, 124, 126) : [1.0, 1961350.1736876275],
