(1, 6, 7, 13, 39, 48, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 6.0017171475177395],
(1, 6, 7, 22, 48, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.992858056818557],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.991319257047146],
(1, 6, 39, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.990999698418639],
(1, 6, 7, 48, 50, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.9906633000149325],
(1, 6, 7, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.989005595707281],
(1, 6, 7, 13, 48, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.985415913898182],
(1, 6, 7, 13, 39, 48, 54, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.983916113578233],
(1, 6, 7, 48, 56, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.983483235965927],
(1, 6, 7, 41, 48, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.981399379814498],
(1, 6, 7, 39, 48, 57, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.979363690122606],
(1, 6, 7, 39, 48, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.977612242664735],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.97467304085824],
(1, 6, 7, 13, 48, 54, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.966983495047696],
(1, 6, 39, 48, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.961435151623673],
(1, 6, 7, 41, 48, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.960037061487439],
(1, 6, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.959756806194768],
(1, 6, 39, 48, 54, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.95759160552373],
(1, 6, 7, 13, 48, 56, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.9554474961898],
(1, 6, 7, 48, 56, 57, 58, 59, 61, 63, 64, 68, 69, 70, 75, 78, 79) : [1.0, 5.954691422574293],
(1, 6, 7, 41, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 75, 78, 79) : [1.0, 5.9527602399552935],
(1, 6, 7, 48, 54, 55, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.952322536389221],
(1, 6, 7, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.952260254029779],
(1, 6, 7, 22, 48, 58, 59, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.948908732459047],
(1, 6, 7, 48, 53, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.948157751589727],
(1, 6, 7, 41, 48, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.947739254300815],
(1, 6, 7, 39, 48, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.947032129140884],
(1, 6, 7, 48, 53, 57, 58, 59, 61, 63, 64, 68, 69, 70, 75, 78, 79) : [1.0, 5.945820532432667],
(1, 6, 7, 13, 48, 54, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.94581118247285],
(1, 6, 7, 39, 48, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.94574919021291],
(1, 6, 7, 48, 54, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.94520610416359],
(1, 5, 6, 7, 39, 48, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.939175856875236],
(1, 6, 7, 48, 53, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.938004220156574],
(1, 6, 7, 48, 53, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.936477474780941],
(1, 6, 7, 22, 48, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.933696014674514],
(1, 6, 7, 13, 48, 54, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.9333530086192585],
(1, 6, 39, 48, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.932891266755753],
(1, 6, 7, 39, 48, 57, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.9323677079358665],
(1, 6, 7, 39, 48, 56, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.929715626280162],
(1, 6, 7, 13, 48, 56, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.928662872146297],
(1, 6, 7, 41, 48, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.925840677699068],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 63, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.923064137761651],
(1, 6, 7, 48, 53, 54, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.921578501449132],
(1, 6, 7, 48, 56, 57, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.917286429261504],
(1, 6, 7, 41, 48, 54, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.9110484098185525],
(1, 6, 7, 13, 39, 48, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.909865015195879],
(1, 6, 7, 13, 48, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.909435786867653],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.90459413188776],
(1, 6, 7, 13, 39, 48, 57, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.9037403167250675],
(1, 6, 7, 48, 53, 57, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.901562570249406],
(1, 6, 7, 48, 54, 58, 59, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.9001463664116205],
(1, 6, 7, 13, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79) : [1.0, 5.899740423915411],
(1, 6, 7, 48, 54, 55, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.897023952153335],
(1, 6, 7, 13, 48, 53, 54, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.894021490134212],
(1, 6, 7, 48, 54, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.893768797718802],
(1, 6, 7, 13, 48, 57, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.891193685639706],
(1, 6, 7, 13, 48, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.889345932548359],
(1, 6, 7, 48, 53, 54, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.8891038012425305],
(1, 6, 7, 48, 54, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.8868181997439395],
(1, 6, 7, 13, 39, 48, 57, 58, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.883499438640811],
(1, 6, 7, 39, 48, 54, 57, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79) : [1.0, 5.8825815030611475],
(1, 6, 7, 48, 50, 58, 59, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.881630632592379],
(1, 6, 13, 48, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.88160488593824],
(1, 6, 7, 39, 48, 54, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.88126310557269],
(1, 6, 39, 48, 54, 57, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.87592941346391],
(1, 6, 7, 39, 48, 54, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.875878903750321],
(1, 6, 7, 22, 39, 48, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.87488163327229],
(1, 6, 7, 48, 58, 59, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.873893518529464],
(1, 6, 7, 48, 55, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.873599887504485],
(1, 6, 7, 39, 48, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.873230272225591],
(1, 6, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.868213159912191],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.867312574731382],
(1, 6, 7, 39, 48, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.866723898268953],
(1, 6, 7, 48, 54, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.866318862708748],
(1, 6, 39, 48, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.860957841512479],
(1, 6, 7, 39, 48, 54, 58, 59, 61, 64, 68, 69, 70, 71, 75, 78, 79) : [1.0, 5.8606199118315345],
(1, 6, 7, 41, 48, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.860540408445218],
(1, 6, 7, 48, 50, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.8604562195534395],
(1, 6, 7, 48, 56, 57, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.857726835507284],
(1, 6, 13, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.85656182802404],
(1, 6, 7, 48, 56, 58, 59, 61, 63, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.856131938113829],
(1, 6, 7, 48, 56, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.8559459229678295],
(1, 6, 39, 48, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.855195637247919],
(1, 6, 7, 48, 57, 58, 59, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.853721445665339],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 68, 69, 70, 71, 75, 78, 79, 86) : [1.0, 5.852269352706539],
(1, 6, 39, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.852185977023519],
(1, 6, 7, 48, 53, 54, 58, 61, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.849629828502857],
(1, 6, 7, 13, 48, 55, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.849434355041672],
(1, 6, 7, 13, 39, 48, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.848422596014293],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.847392926294048],
(1, 6, 7, 13, 48, 56, 57, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.846054582228353],
(1, 6, 39, 48, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.845660143164397],
(1, 6, 7, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.8456037841357595],
(1, 6, 7, 48, 57, 58, 59, 61, 63, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.843614270386683],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 64, 68, 69, 70, 75, 78, 79) : [1.0, 5.841022312443788],
(1, 6, 7, 48, 54, 57, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.840375524056652],
(1, 6, 7, 39, 48, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.839305198818678],
(1, 6, 39, 48, 54, 57, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.838882196980171],
(1, 6, 7, 39, 48, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.838600789327167],
(1, 6, 7, 22, 48, 56, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.837436623633671],
(1, 6, 7, 48, 56, 58, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.836730093419982],
(1, 6, 7, 22, 48, 57, 61, 63, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.836453512207959],
(1, 6, 7, 39, 48, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.833857193579722],
(1, 5, 6, 7, 39, 48, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.833633509983793],
(1, 6, 7, 39, 48, 53, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.833074050823757],
(1, 6, 7, 39, 48, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.829706225004254],
(1, 6, 13, 48, 54, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.828628040513994],
(1, 6, 7, 41, 48, 54, 58, 61, 64, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.827996187076786],
(1, 6, 7, 48, 54, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79, 86) : [1.0, 5.827320132744324],
(1, 6, 7, 48, 53, 54, 57, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.825667496863638],
(1, 6, 13, 39, 48, 56, 58, 61, 64, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.825555600067013],
(1, 6, 7, 13, 48, 54, 56, 57, 58, 61, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.824573465584988],
(1, 6, 7, 48, 56, 57, 58, 59, 61, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.82380734604907],
(1, 6, 39, 48, 56, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.823256399766183],
(1, 6, 7, 39, 48, 56, 58, 61, 63, 68, 69, 70, 73, 75, 78, 79, 86) : [1.0, 5.821961365088408],
(1, 6, 7, 13, 48, 57, 58, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.821190228174606],
(1, 6, 13, 48, 54, 58, 59, 61, 63, 64, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.818006831378193],
(1, 6, 7, 39, 48, 56, 58, 59, 61, 64, 68, 69, 70, 75, 78, 79, 86) : [1.0, 5.817933805901188],
(1, 6, 7, 13, 48, 54, 57, 58, 59, 61, 68, 69, 70, 73, 75, 78, 79) : [1.0, 5.817918516906602],
(1, 6, 7, 39, 48, 53, 58, 61, 63, 68, 69, 70, 71, 73, 75, 78, 79) : [1.0, 5.817905813756156],
