(3, 4, 13, 22, 23, 32, 36, 48, 57, 61, 67, 78, 79, 84, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 8470.955611706859],
(3, 4, 21, 22, 23, 25, 32, 44, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 8364.28226965443],
(10, 13, 14, 18, 25, 36, 38, 44, 57, 67, 73, 84, 85, 89, 97, 101, 103, 119, 120, 125, 129, 131) : [1.0, 8364.231285379205],
(10, 13, 14, 18, 19, 25, 38, 44, 67, 82, 84, 85, 89, 91, 97, 101, 103, 120, 125, 126, 129, 131) : [1.0, 8325.318140162728],
(10, 13, 14, 18, 25, 32, 38, 44, 48, 67, 71, 84, 85, 89, 97, 100, 101, 103, 120, 125, 129, 131) : [1.0, 8230.309496108113],
(3, 4, 21, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 124, 126, 127) : [1.0, 8209.767690202127],
(10, 13, 14, 18, 25, 32, 38, 67, 82, 84, 85, 89, 91, 97, 101, 103, 120, 123, 125, 126, 129, 131) : [1.0, 8159.148414655363],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 73, 78, 84, 93, 97, 101, 114, 124, 125, 126, 127, 131) : [1.0, 8138.59778440135],
(3, 4, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 84, 93, 97, 101, 114, 119, 121, 124, 126, 131) : [1.0, 8129.8811394474715],
(3, 4, 10, 18, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 124, 126, 127) : [1.0, 8112.746683334625],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 73, 78, 84, 93, 97, 100, 101, 114, 124, 126, 127, 131) : [1.0, 8095.560824202236],
(10, 13, 14, 18, 25, 38, 44, 67, 73, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 131, 132) : [1.0, 8020.271241028214],
(10, 13, 14, 18, 25, 38, 44, 67, 73, 84, 85, 89, 97, 100, 101, 103, 110, 120, 125, 129, 131, 133) : [1.0, 8020.271241028214],
(10, 13, 14, 18, 25, 38, 67, 78, 85, 89, 97, 101, 103, 120, 121, 123, 125, 126, 128, 129, 132, 133) : [1.0, 7957.102701560077],
(10, 13, 14, 18, 25, 38, 44, 57, 67, 79, 85, 89, 97, 101, 103, 115, 120, 125, 128, 129, 131, 132) : [1.0, 7935.0468166251185],
(10, 13, 14, 18, 25, 38, 44, 57, 67, 79, 85, 89, 97, 101, 103, 115, 120, 125, 128, 129, 131, 133) : [1.0, 7935.0468166251185],
(10, 13, 14, 18, 19, 25, 38, 44, 48, 67, 73, 84, 85, 89, 97, 101, 103, 120, 123, 125, 129, 131) : [1.0, 7919.0021466024555],
(3, 4, 18, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 119, 121, 123, 124, 126) : [1.0, 7904.953673005697],
(10, 13, 14, 18, 25, 38, 67, 84, 85, 89, 97, 101, 103, 115, 119, 120, 125, 126, 129, 131, 132, 133) : [1.0, 7809.222983274346],
(3, 4, 22, 23, 25, 32, 36, 48, 57, 61, 67, 71, 78, 84, 93, 97, 101, 114, 119, 124, 126, 129) : [1.0, 7740.6777051704485],
(3, 4, 13, 18, 22, 23, 32, 36, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 129, 131) : [1.0, 7717.749450488419],
(3, 4, 13, 22, 23, 32, 48, 57, 61, 67, 73, 78, 84, 85, 93, 97, 101, 114, 124, 126, 127, 131) : [1.0, 7717.156390212076],
(3, 4, 10, 14, 22, 23, 25, 32, 57, 61, 67, 71, 79, 84, 93, 97, 101, 114, 119, 121, 124, 126) : [1.0, 7683.701746629238],
(10, 13, 14, 18, 25, 38, 48, 67, 78, 79, 85, 89, 95, 97, 101, 103, 115, 119, 120, 125, 129, 132) : [1.0, 7676.3723642621735],
(10, 13, 14, 18, 25, 38, 48, 67, 78, 79, 85, 89, 95, 97, 101, 103, 115, 119, 120, 125, 129, 133) : [1.0, 7676.3723642621735],
(10, 13, 14, 18, 21, 25, 38, 48, 59, 67, 71, 79, 85, 89, 97, 101, 103, 108, 120, 125, 129, 132) : [1.0, 7612.142005064576],
(10, 13, 14, 18, 21, 25, 38, 48, 59, 67, 71, 79, 85, 89, 97, 101, 103, 108, 120, 125, 129, 133) : [1.0, 7612.142005064576],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 124, 126, 127, 132) : [1.0, 7580.664484677006],
(3, 4, 22, 23, 25, 32, 48, 57, 61, 67, 71, 84, 93, 97, 101, 114, 115, 119, 124, 126, 127, 133) : [1.0, 7580.664484677006],
(3, 4, 13, 14, 22, 23, 32, 36, 38, 48, 57, 61, 67, 78, 84, 93, 97, 101, 114, 124, 126, 131) : [1.0, 7562.291933385687],
